year,week,avg_close_price,avg_open_price,total_volume
2023,11,96.4999984741211,94.51200103759766,375788700
2024,2,152.79999694824218,151.51199951171876,224548400
1997,47,0.2237500011920929,0.22135419845581056,406416000
2000,6,3.907499980926514,3.863593864440918,1149416000
2000,9,3.2556249618530275,3.2837499618530273,636450000
2005,16,1.6579999923706055,1.6616999864578248,736772000
2007,4,1.8456999778747558,1.8640000343322753,595784000
2008,6,3.5894000053405763,3.6037000179290772,1147814000
2008,36,3.9924999475479126,4.0312501192092896,562580000
2009,34,4.152700042724609,4.112399959564209,588986000
2015,1,15.425999641418457,15.628999710083008,55664000
2018,18,78.71100006103515,78.4916015625,441840000
2019,31,93.56319885253906,94.36020050048828,430886000
2020,31,153.0562957763672,154.05260009765624,489702000
2022,36,129.67000198364258,128.16750144958496,185165000
2000,30,1.7381250143051148,1.7574999570846557,1702096000
2001,11,0.5412500023841857,0.5443750023841858,499614000
2013,16,13.271999740600586,13.361599922180176,286768000
2013,41,15.275500106811524,15.395599746704102,264300000
2014,38,16.319700241088867,16.327799606323243,417188000
2017,1,38.591124534606934,38.2527494430542,356958000
1999,30,2.5715628147125242,2.6296093463897705,2219720000
1999,43,3.815624952316284,3.8375,1462856000
2004,45,1.8072999954223632,1.7988999843597413,854428000
2017,7,42.048300170898436,41.864599609375,315218000
2018,5,71.26340026855469,71.860400390625,764760000
2024,28,197.5919982910156,198.86599731445312,175514700
1998,37,0.6925782412290573,0.7109372466802597,1908300000
2001,10,0.6068750143051147,0.607656192779541,1423012000
2008,19,3.700099992752075,3.7397000312805178,658890000
2023,32,139.39600219726563,139.61000061035156,274775100
2021,21,162.2237976074219,162.54760131835937,259178000
2001,22,0.8315000087022781,0.8351249992847443,686938000
2003,42,2.963600015640259,2.9388999938964844,1013770000
2023,26,128.76199798583986,129.0280029296875,254051500
2001,3,0.9484374970197678,0.9492187350988388,509526000
1997,28,0.11479159891605377,0.1103125974535942,1028304000
1998,13,0.3479170024394989,0.3475521981716156,709992000
1998,21,0.368177205324173,0.37322940230369567,467112000
1999,21,2.916562795639038,2.971562623977661,1483524000
2000,14,3.2150000095367433,3.1862499713897705,723368000
2001,44,0.34110000133514407,0.3543999969959259,634188000
2001,51,0.5252999901771546,0.5376000046730042,895066000
2006,50,1.9467999696731568,1.9339000225067138,581184000
2007,14,2.060249984264374,2.0382499992847443,408252000
2009,5,2.572499942779541,2.5651999950408935,1634008000
2009,45,6.011199951171875,5.957900047302246,1013776000
2017,24,48.74050064086914,48.88280029296875,696974000
2018,36,99.30887413024902,100.12287521362305,526460000
2018,40,97.275,98.70669860839844,563872000
2021,2,156.32649841308594,156.86990051269532,356682000
2022,10,141.0177032470703,143.3772979736328,465214000
2023,28,131.13799896240235,131.0459991455078,281521600
2024,21,182.3239990234375,183.16600036621094,170641500
2025,30,229.74599914550782,229.07599792480468,177690600
1999,6,2.6046875953674316,2.6453125953674315,1203752000
2003,14,1.308199977874756,1.3132000207901,780180000
2004,3,2.755600023269653,2.6989999771118165,1128776000
2004,13,2.043999981880188,2.053900051116943,818596000
2006,8,1.9157499969005585,1.9273750185966492,508410000
2010,38,7.674399948120117,7.55930004119873,765200000
2012,1,9.676299858093262,9.52859992980957,471050000
2012,16,9.460400009155274,9.503099822998047,362428000
2012,39,12.678399848937989,12.706299972534179,317764000
2013,7,13.197100257873535,13.189200019836425,381666000
2017,12,42.41219940185547,42.50660018920898,268312000
2020,44,159.0331024169922,160.31999816894532,615268000
2020,45,159.27420043945312,158.64869995117186,588618000
2022,7,155.40639953613282,155.7584991455078,320010000
2023,5,105.0260009765625,104.05800018310546,520198300
2023,16,104.02200012207031,103.66399993896485,282580000
2023,34,133.90999755859374,134.43800048828126,204942700
2023,36,137.1775016784668,136.20249938964844,169269300
1997,46,0.1995313972234726,0.20406259894371032,518400000
1998,10,0.3109896004199982,0.3089582026004791,883512000
2002,44,0.9539999961853027,0.9488999962806701,706052000
2003,22,1.764375001192093,1.7241250276565552,816208000
2003,45,2.796399974822998,2.800500011444092,774804000
2004,35,1.9889000177383422,1.991700005531311,632798000
2009,2,2.80290002822876,2.7848000049591066,835892000
2011,1,9.280000114440918,9.259999847412109,443668000
2011,44,10.760000038146973,10.73400001525879,627158000
2012,17,9.958300018310547,9.877400016784668,863266000
2013,14,12.985200119018554,13.064500045776366,241830000
2015,29,23.40819969177246,23.168499755859376,414164000
2016,30,37.23289947509765,37.38209991455078,450336000
2019,35,88.57639923095704,88.781298828125,291864000
2021,12,154.3373016357422,154.62940368652343,331098000
2024,42,187.72799987792968,187.96600036621095,140707200
2006,12,1.7929999828338623,1.795199990272522,497222000
2007,7,1.986899995803833,1.969099998474121,498450000
2008,46,2.230000066757202,2.26080002784729,1251154000
2011,38,11.536500167846679,11.576500129699706,724260000
2017,50,58.51530075073242,58.438500213623044,304182000
2020,30,154.30499877929688,153.8595977783203,582260000
2020,40,158.13919982910156,158.27010192871094,464022000
2022,12,163.64230346679688,162.8761993408203,292266000
1999,40,4.144999980926514,4.0862500190734865,1555556000
2000,5,3.641874980926514,3.596874952316284,1858028000
2000,44,1.8418749570846558,1.7862500190734862,929620000
2005,10,1.7720999717712402,1.7810999870300293,593474000
2007,2,1.8802999973297119,1.8784000158309937,598910000
2009,42,4.772199916839599,4.7664999008178714,582974000
2011,22,9.63825011253357,9.693875074386597,297472000
2012,27,11.386999607086182,11.417624950408936,190958000
2014,35,16.980899810791016,16.940599822998045,255324000
2015,43,28.527399826049805,28.87010040283203,610746000
2016,47,39.072750091552734,39.02999973297119,306066000
2019,24,93.19619903564453,92.89949798583984,354780000
2023,21,116.37200012207032,115.81199798583984,365081900
2007,49,4.670299911499024,4.628999996185303,587090000
2018,17,75.28699951171875,76.59510192871093,808034000
2004,29,2.439200019836426,2.4478000164031983,631446000
2013,5,13.396499824523925,13.820999908447266,809130000
2011,13,8.836499977111817,8.81200008392334,513106000
2004,28,2.500749945640564,2.521499991416931,614798000
2009,17,4.005800008773804,3.973000001907349,1285932000
2011,9,8.592099952697755,8.628600120544434,537570000
2020,23,123.65449981689453,123.04949951171875,287698000
1997,30,0.11098960041999817,0.11052079945802688,144696000
1998,31,0.9615626096725464,0.9838541865348815,2288736000
1999,52,4.021250057220459,4.1818748950958256,985368000
2002,15,0.6708000063896179,0.6697999954223632,566604000
2003,27,1.8667500019073486,1.8447499871253967,446376000
2006,3,2.208625078201294,2.198249936103821,556772000
2006,6,1.9015000104904174,1.907200026512146,707902000
2007,51,4.431999969482422,4.43390007019043,701294000
2008,9,3.481500005722046,3.5225000381469727,1030248000
2008,38,3.8511000633239747,3.84539999961853,1248160000
2008,49,2.224499988555908,2.1537999629974367,1399186000
2009,26,4.021799993515015,4.003799962997436,787540000
2011,23,9.375,9.401700210571288,404936000
2013,25,13.847800064086915,13.864000129699708,300852000
2013,39,15.723999977111816,15.717899703979493,191490000
2014,23,15.76049976348877,15.582900047302246,394608000
2014,37,16.651299667358398,16.799499893188475,350980000
2016,36,38.969374656677246,39.08524990081787,248644000
2016,44,38.628700256347656,38.917999267578125,494796000
2017,15,44.878750801086426,45.01512432098389,236554000
2017,43,49.8848991394043,49.72200012207031,628696000
2018,24,85.32559967041016,85.04800109863281,317484000
2019,15,92.20159912109375,92.16819915771484,324008000
2021,22,160.57337188720703,161.0353775024414,181850000
